run_accession	fastq_ftp	fastq_bytes	fastq_md5	bam_ftp	bam_bytes	bam_md5	submitted_ftp	submitted_bytes	submitted_md5	sra_ftp	sra_bytes	sra_md5
ERR1419125	ftp.sra.ebi.ac.uk/vol1/fastq/ERR141/005/ERR1419125/ERR1419125_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR141/005/ERR1419125/ERR1419125_2.fastq.gz	57467001113;57036571415	73d11d38f4d780f9b44a30bb4c5a055f;04ecfa663d56fdc3bb7a35f966fa5cc1				ftp.sra.ebi.ac.uk/vol1/run/ERR141/ERR1419125/LP6005441-DNA_D06_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR141/ERR1419125/LP6005441-DNA_D06_2.fastq.gz	54514555116;54085554342	d2c4857d8526a6b78c577e2063ee060f;c4bf922534f39e8ae75968354f06ea72	ftp.sra.ebi.ac.uk/vol1/err/ERR141/005/ERR1419125	89157722395	656acabf2f5b2687ae9155601030f324
ERR1419127	ftp.sra.ebi.ac.uk/vol1/fastq/ERR141/007/ERR1419127/ERR1419127_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR141/007/ERR1419127/ERR1419127_2.fastq.gz	55067680343;54096902194	594693d0334bc05d6123dba50099566f;da401a68536362db14ed15553622d3c9				ftp.sra.ebi.ac.uk/vol1/run/ERR141/ERR1419127/LP6005441-DNA_D08_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR141/ERR1419127/LP6005441-DNA_D08_2.fastq.gz	52518225862;51549970915	37ee4b59bdb1421bf803a6bae7e173b1;6e57887b73c7c913a6a22b986af5a7d8	ftp.sra.ebi.ac.uk/vol1/err/ERR141/007/ERR1419127	84105237241	b1e8f429d2b461e436051087ccf9dd9d
ERR1419128	ftp.sra.ebi.ac.uk/vol1/fastq/ERR141/008/ERR1419128/ERR1419128_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR141/008/ERR1419128/ERR1419128_2.fastq.gz	54383500421;53283164394	3f6ab4f236f8f708c02591a6a47022df;979f600db5cac9d6e2b98a0e9a54937d				ftp.sra.ebi.ac.uk/vol1/run/ERR141/ERR1419128/LP6005441-DNA_D09_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR141/ERR1419128/LP6005441-DNA_D09_2.fastq.gz	51684488328;50582819966	a0d123bc1f24553e40e440b87c937a86;c1219e45a7ecad0497b5d9ab4f435c10	ftp.sra.ebi.ac.uk/vol1/err/ERR141/008/ERR1419128	83742116121	2bae6b80c63c50bc33eddd2f6d15242a
ERR1419132	ftp.sra.ebi.ac.uk/vol1/fastq/ERR141/002/ERR1419132/ERR1419132_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR141/002/ERR1419132/ERR1419132_2.fastq.gz	59233516057;58933813172	f0047a43698f911b3e1884aa3cc04d4c;78c6f7969980c6bde4c734f8dbff21c5				ftp.sra.ebi.ac.uk/vol1/run/ERR141/ERR1419132/LP6005441-DNA_E02_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR141/ERR1419132/LP6005441-DNA_E02_2.fastq.gz	56220360894;55918858670	9083020b94f959df64d628f4e218480a;0040d59f9e561928fbdc27d9f9e47152	ftp.sra.ebi.ac.uk/vol1/err/ERR141/002/ERR1419132	92114200626	235be556ed0eb9a7dec8c3a8b76cc477
ERR1419135	ftp.sra.ebi.ac.uk/vol1/fastq/ERR141/005/ERR1419135/ERR1419135_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR141/005/ERR1419135/ERR1419135_2.fastq.gz	49325760782;49093852218	bc4ee9181970510af85ff3fc0f442984;c46db843f9430e1cc81d95291dcae82a				ftp.sra.ebi.ac.uk/vol1/run/ERR141/ERR1419135/LP6005441-DNA_E06_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR141/ERR1419135/LP6005441-DNA_E06_2.fastq.gz	46805590927;46565729328	762f22b6c49d0701af056616e0e52848;f7dd00ca658f603dd7ef3966f2eb64d9	ftp.sra.ebi.ac.uk/vol1/err/ERR141/005/ERR1419135	76642631142	8d671cb68dfcece5ae6eb86145483e37
ERR1419137	ftp.sra.ebi.ac.uk/vol1/fastq/ERR141/007/ERR1419137/ERR1419137_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR141/007/ERR1419137/ERR1419137_2.fastq.gz	57783407346;56749975489	ec0187d2b0030a74a638a3461caa78b9;aea7d252f3e343321f7e844a05677ddf				ftp.sra.ebi.ac.uk/vol1/run/ERR141/ERR1419137/LP6005441-DNA_E08_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR141/ERR1419137/LP6005441-DNA_E08_2.fastq.gz	55125994849;54093599233	3f6daa0e63286b0b23574a152659adbe;08bd3ec891ac8d5107c4699cf790b662	ftp.sra.ebi.ac.uk/vol1/err/ERR141/007/ERR1419137	88277557856	03d8d6f04ec36b5524a48f594e363f81
ERR1419139	ftp.sra.ebi.ac.uk/vol1/fastq/ERR141/009/ERR1419139/ERR1419139_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR141/009/ERR1419139/ERR1419139_2.fastq.gz	58196747634;58017681710	1be84f42dfed307b398f59c0a26cf2b6;84fef4c0fd997a8c149df96f5ed9a367				ftp.sra.ebi.ac.uk/vol1/run/ERR141/ERR1419139/LP6005441-DNA_E10_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR141/ERR1419139/LP6005441-DNA_E10_2.fastq.gz	55282436160;55099875409	a5cc7bb3b626745ad6129b95a2be0cbf;6e823ea340d11452500cb9b878ed3b9e	ftp.sra.ebi.ac.uk/vol1/err/ERR141/009/ERR1419139	90535535389	4676cd7c7627ccdefd5c86995a7c40bd
ERR1419141	ftp.sra.ebi.ac.uk/vol1/fastq/ERR141/001/ERR1419141/ERR1419141_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR141/001/ERR1419141/ERR1419141_2.fastq.gz	55596508380;55182524528	e975c2ab853aa0eee6487c14e5762e5c;8d46354e6c903ff0590d990279a8f984				ftp.sra.ebi.ac.uk/vol1/run/ERR141/ERR1419141/LP6005441-DNA_F02_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR141/ERR1419141/LP6005441-DNA_F02_2.fastq.gz	52745941213;52330490277	7ec4ec646d9c5dc1519e74c590c7d88b;31e83641055fc43f6cf0ca838d3ae9d1	ftp.sra.ebi.ac.uk/vol1/err/ERR141/001/ERR1419141	86381609527	04b505aba89fc06fe6d00098cf9f0338
ERR1419144	ftp.sra.ebi.ac.uk/vol1/fastq/ERR141/004/ERR1419144/ERR1419144_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR141/004/ERR1419144/ERR1419144_2.fastq.gz	46168064715;45875709223	35f5c1619b40ef2414799e422a3c9163;040310d226a596a722d565826ad61380				ftp.sra.ebi.ac.uk/vol1/run/ERR141/ERR1419144/LP6005441-DNA_F06_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR141/ERR1419144/LP6005441-DNA_F06_2.fastq.gz	43804392489;43508146363	42673893563b08f5e00b4a053e9274dd;12aafd257a8d2097293d8c1fcdefc31c	ftp.sra.ebi.ac.uk/vol1/err/ERR141/004/ERR1419144	71709238219	ce04cf4fdbcf6ba9f8bee25f30044d38
ERR1419148	ftp.sra.ebi.ac.uk/vol1/fastq/ERR141/008/ERR1419148/ERR1419148_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR141/008/ERR1419148/ERR1419148_2.fastq.gz	56086790918;54939211984	71d48766a15cc047d9a9444ff433d48a;a5da0f8f8d5ecadf48fe961fd00904d9				ftp.sra.ebi.ac.uk/vol1/run/ERR141/ERR1419148/LP6005441-DNA_F10_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR141/ERR1419148/LP6005441-DNA_F10_2.fastq.gz	53493915980;52347681790	beac87fd0b15afb3836c68e1e33a077e;694ae5d67cef36585df0104bef125e2f	ftp.sra.ebi.ac.uk/vol1/err/ERR141/008/ERR1419148	85664621040	66bdd372c301ab32cb185f8311319f14
ERR1419149	ftp.sra.ebi.ac.uk/vol1/fastq/ERR141/009/ERR1419149/ERR1419149_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR141/009/ERR1419149/ERR1419149_2.fastq.gz	58344169365;57132952584	c24d44745b7a6aa00db411b085b0967c;958446fd85eee2edd33b11b67fbf6a66				ftp.sra.ebi.ac.uk/vol1/run/ERR141/ERR1419149/LP6005441-DNA_F12_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR141/ERR1419149/LP6005441-DNA_F12_2.fastq.gz	55602631839;54408985218	1b12ffa980b40bb0e6d86dd6845f86d4;28b9614268a04b9af12e271f76b96bcf	ftp.sra.ebi.ac.uk/vol1/err/ERR141/009/ERR1419149	89615915147	8e26d9d7aa12c940da88a9f5e2197ae4
ERR1419150	ftp.sra.ebi.ac.uk/vol1/fastq/ERR141/000/ERR1419150/ERR1419150_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR141/000/ERR1419150/ERR1419150_2.fastq.gz	59044503711;58590489171	027cbdc425d6d6b0042e48bbeb0f6e47;2a095540ecd140e1cb010b672e3e8176				ftp.sra.ebi.ac.uk/vol1/run/ERR141/ERR1419150/LP6005441-DNA_G02_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR141/ERR1419150/LP6005441-DNA_G02_2.fastq.gz	56057765527;55599961747	1b8c3b4bab05541e77fe2568d119dc77;e6f51bec297b1a042bb70ff5835c1537	ftp.sra.ebi.ac.uk/vol1/err/ERR141/000/ERR1419150	91739960428	c32f0b73718cc61e4b8dfafb615be6d2
ERR1419154	ftp.sra.ebi.ac.uk/vol1/fastq/ERR141/004/ERR1419154/ERR1419154_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR141/004/ERR1419154/ERR1419154_2.fastq.gz	59855956832;59281405693	a19d58ed2a3c5475974f8dee8b487af4;515058ab47a2d1997cca98e6ceba2698				ftp.sra.ebi.ac.uk/vol1/run/ERR141/ERR1419154/LP6005441-DNA_G06_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR141/ERR1419154/LP6005441-DNA_G06_2.fastq.gz	56720722624;56157478466	40196247796e4e434ba56b70a0a99d2b;4cc71785f66e59c1de34931b8a2c587d	ftp.sra.ebi.ac.uk/vol1/err/ERR141/004/ERR1419154	92786954175	3aa1f7e72f2e0c5eac572a1b5912f65d
ERR1419155	ftp.sra.ebi.ac.uk/vol1/fastq/ERR141/005/ERR1419155/ERR1419155_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR141/005/ERR1419155/ERR1419155_2.fastq.gz	51933529369;51361040997	1b8ee39492487ac95d90b174a810c687;33b7f8098a833aba50ece1e9ce8bc747				ftp.sra.ebi.ac.uk/vol1/run/ERR141/ERR1419155/LP6005441-DNA_G07_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR141/ERR1419155/LP6005441-DNA_G07_2.fastq.gz	49351273157;48783177509	1faeb2c7d6f77ea48fba2a1826f221ae;816e136cc49986380a73455c5bf83935	ftp.sra.ebi.ac.uk/vol1/err/ERR141/005/ERR1419155	80326019444	713f95e7a16004dd9d618e01beeb687d
ERR1419161	ftp.sra.ebi.ac.uk/vol1/fastq/ERR141/001/ERR1419161/ERR1419161_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR141/001/ERR1419161/ERR1419161_2.fastq.gz	57696409413;57308283209	42d190eb672dbb2e31d78bb7c2aab8c2;556873a08f11b9746d0b9022f6dcc626				ftp.sra.ebi.ac.uk/vol1/run/ERR141/ERR1419161/LP6005441-DNA_H02_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR141/ERR1419161/LP6005441-DNA_H02_2.fastq.gz	54757514279;54366298331	6d5d14a1008339a60e71cdec2de00300;f63d359fb6c440d9a2f6d614561bcf59	ftp.sra.ebi.ac.uk/vol1/err/ERR141/001/ERR1419161	89718062960	d87c6fcd394a1304a4e88357c2ad1e17
ERR1419163	ftp.sra.ebi.ac.uk/vol1/fastq/ERR141/003/ERR1419163/ERR1419163_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR141/003/ERR1419163/ERR1419163_2.fastq.gz	56243696015;55288783939	486e22a48da345d22ee0e9c00f168fb2;aed4871b08554c07d275cc4f0bf7accb				ftp.sra.ebi.ac.uk/vol1/run/ERR141/ERR1419163/LP6005441-DNA_H05_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR141/ERR1419163/LP6005441-DNA_H05_2.fastq.gz	53491398492;52535973482	430d8fba8736cf81612e5d53ad3126e8;bb7eda3154e93bfc5b01b4a0bfac4d28	ftp.sra.ebi.ac.uk/vol1/err/ERR141/003/ERR1419163	86743238748	28e8d7d5e85f8ed3a7bfc57b493a0a01
ERR1419165	ftp.sra.ebi.ac.uk/vol1/fastq/ERR141/005/ERR1419165/ERR1419165_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR141/005/ERR1419165/ERR1419165_2.fastq.gz	63987484032;63106246406	a2a9a7b7d33cfe3d61338955f287f3a0;33bc90684f6585a8551309c171956d23				ftp.sra.ebi.ac.uk/vol1/run/ERR141/ERR1419165/LP6005441-DNA_H07_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR141/ERR1419165/LP6005441-DNA_H07_2.fastq.gz	60896241153;60014450894	5cfd44fdaf26dd810c50b77154c76203;a0418a1cae6a2222aee8a80ec87e20bd	ftp.sra.ebi.ac.uk/vol1/err/ERR141/005/ERR1419165	98579847772	aa7a6ec46f6035a0f8b6f67e47bbf35d
ERR1419172	ftp.sra.ebi.ac.uk/vol1/fastq/ERR141/002/ERR1419172/ERR1419172_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR141/002/ERR1419172/ERR1419172_2.fastq.gz	56166744667;56333828571	181ceecc571f22cd97395feff1fadf17;25ef128b6ddd185c3297da49f6fd8cb3				ftp.sra.ebi.ac.uk/vol1/run/ERR141/ERR1419172/LP6005442-DNA_A03_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR141/ERR1419172/LP6005442-DNA_A03_2.fastq.gz	53293490072;53453246706	b6876b99679c34d09364cb907692c75b;e33661d349844c751d9252473ef4aa81	ftp.sra.ebi.ac.uk/vol1/err/ERR141/002/ERR1419172	87981161719	a766c7a21622d79e4cde2c180962956a
ERR1419175	ftp.sra.ebi.ac.uk/vol1/fastq/ERR141/005/ERR1419175/ERR1419175_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR141/005/ERR1419175/ERR1419175_2.fastq.gz	48988116700;48486213577	0d73ecb8a136c6161ef56429e6bed914;b587acdb81e0b7396dbd3d464b2db9a9				ftp.sra.ebi.ac.uk/vol1/run/ERR141/ERR1419175/LP6005442-DNA_A10_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR141/ERR1419175/LP6005442-DNA_A10_2.fastq.gz	46561645503;46057807147	76419e5d49a82035645f25dcefa8e030;58a538571475556ab88f9f2c94f93abf	ftp.sra.ebi.ac.uk/vol1/err/ERR141/005/ERR1419175	75608115948	333f7d35399ecb054d09fbd9ae913529
ERR1419177	ftp.sra.ebi.ac.uk/vol1/fastq/ERR141/007/ERR1419177/ERR1419177_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR141/007/ERR1419177/ERR1419177_2.fastq.gz	52866110258;52097631719	94f72f5ea4506c3f59646d6280b60a15;160a0193ac4dedb2389eeb4bc49abb8e				ftp.sra.ebi.ac.uk/vol1/run/ERR141/ERR1419177/LP6005442-DNA_A12_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR141/ERR1419177/LP6005442-DNA_A12_2.fastq.gz	50250455114;49475946674	4fe94e36b6a4cdaf19010645277cf7a3;81c7ca6e5cef7e20d6b5457e23c63ce8	ftp.sra.ebi.ac.uk/vol1/err/ERR141/007/ERR1419177	81689111415	403f834a4c1a10fd4dcfd695e1a5f2dc
ERR1419182	ftp.sra.ebi.ac.uk/vol1/fastq/ERR141/002/ERR1419182/ERR1419182_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR141/002/ERR1419182/ERR1419182_2.fastq.gz	50949673351;50798768901	435be27cb37c9ed7c60f89d0bbdc431b;0b982af4866c2aa3da3d0aa1d5b5d26a				ftp.sra.ebi.ac.uk/vol1/run/ERR141/ERR1419182/LP6005442-DNA_B08_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR141/ERR1419182/LP6005442-DNA_B08_2.fastq.gz	48266363582;48111411030	ca58c8001bbd8a6d3a1c8856ddf16933;b2d36de191b5d99824f4f8e5b90719d5	ftp.sra.ebi.ac.uk/vol1/err/ERR141/002/ERR1419182	79406623135	90510a395a19d1bd89586d8aa6e18eb0
ERR1419184	ftp.sra.ebi.ac.uk/vol1/fastq/ERR141/004/ERR1419184/ERR1419184_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR141/004/ERR1419184/ERR1419184_2.fastq.gz	57578406637;56957045586	6f4fd7d39bbc910d034afe8ed7cd2472;3a755e5794ae1e00dbd5c6b920070f4a				ftp.sra.ebi.ac.uk/vol1/run/ERR141/ERR1419184/LP6005442-DNA_B11_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR141/ERR1419184/LP6005442-DNA_B11_2.fastq.gz	54674104221;54049771370	fbf711ae0d0c05b0365b7e851eb9a95c;ba2f37ac23f7dd7693d0e7e8143ae27d	ftp.sra.ebi.ac.uk/vol1/err/ERR141/004/ERR1419184	89143913929	b0b3e7c83b9b12ddfdc6225d25d6f4e5
ERR1419187	ftp.sra.ebi.ac.uk/vol1/fastq/ERR141/007/ERR1419187/ERR1419187_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR141/007/ERR1419187/ERR1419187_2.fastq.gz	50551062843;50528288744	8a4a64c6572469dbee57972bc024b730;bd09e0007759d51a5b9196173ed3102f				ftp.sra.ebi.ac.uk/vol1/run/ERR141/ERR1419187/LP6005442-DNA_C04_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR141/ERR1419187/LP6005442-DNA_C04_2.fastq.gz	47951560826;47925837141	5c2f15af2b1012ef0052c0a90b579b66;b8af1eaa39e6cf1bd05b1e552ed34c7d	ftp.sra.ebi.ac.uk/vol1/err/ERR141/007/ERR1419187	78822709781	8b1f9d5cc1ed36ce32ae8f347b1fad67
ERR1419190	ftp.sra.ebi.ac.uk/vol1/fastq/ERR141/000/ERR1419190/ERR1419190_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR141/000/ERR1419190/ERR1419190_2.fastq.gz	54198335786;53202818099	2810f9a038e9272935f22381f8dafce0;b34af54212141b05350abd01f2778f75				ftp.sra.ebi.ac.uk/vol1/run/ERR141/ERR1419190/LP6005442-DNA_D01_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR141/ERR1419190/LP6005442-DNA_D01_2.fastq.gz	51661572421;50678443614	cb38d9fdc0ed63a8fe9375c3d91ff132;0ee0ab761a3502238ac7262945111c4c	ftp.sra.ebi.ac.uk/vol1/err/ERR141/000/ERR1419190	83433315512	9d0aba309d749068b2e8a0f819f4cb03
ERR1419192	ftp.sra.ebi.ac.uk/vol1/fastq/ERR141/002/ERR1419192/ERR1419192_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR141/002/ERR1419192/ERR1419192_2.fastq.gz	60013427209;59437921639	458a8b04933c6b8851460a5a5277e3b1;332ccafa89cd237d45d4d4935a9e443f				ftp.sra.ebi.ac.uk/vol1/run/ERR141/ERR1419192/LP6005442-DNA_D03_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR141/ERR1419192/LP6005442-DNA_D03_2.fastq.gz	56865782490;56302782061	dfaadbca7307fb93c3d5077e390878f8;3d79b3a214148ecd03144d2542f846dd	ftp.sra.ebi.ac.uk/vol1/err/ERR141/002/ERR1419192	92991150357	078c1b8aadf611b3ae9feb7edec116c8
ERR1419193	ftp.sra.ebi.ac.uk/vol1/fastq/ERR141/003/ERR1419193/ERR1419193_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR141/003/ERR1419193/ERR1419193_2.fastq.gz	53712596989;52432069809	3ffa1758ff499471f44ce6469c85cf97;963ab64c8c10fac6103304808371d8e7				ftp.sra.ebi.ac.uk/vol1/run/ERR141/ERR1419193/LP6005442-DNA_D08_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR141/ERR1419193/LP6005442-DNA_D08_2.fastq.gz	51085234421;49831307613	3273ba64b7d392fecf0663817f2b3228;0ca32efd0b1d3347769dbe58cb98bbd5	ftp.sra.ebi.ac.uk/vol1/err/ERR141/003/ERR1419193	82239619241	bb3e8ddbebfef6fdf0b58d2ef567fee6
ERR1419197	ftp.sra.ebi.ac.uk/vol1/fastq/ERR141/007/ERR1419197/ERR1419197_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR141/007/ERR1419197/ERR1419197_2.fastq.gz	52068549861;51969956020	1434c40e670113a7fd56053444c3866a;5a6ebdf99e1870fa5db10528d6701603				ftp.sra.ebi.ac.uk/vol1/run/ERR141/ERR1419197/LP6005442-DNA_E04_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR141/ERR1419197/LP6005442-DNA_E04_2.fastq.gz	49403270701;49303887142	36f061dda45b0e7eef90537f84a154a1;8b4462ebd43582b79019b1e506fc7e04	ftp.sra.ebi.ac.uk/vol1/err/ERR141/007/ERR1419197	81199407432	fbc3da79973d34f9499134231f3bb3c8
ERR1419198	ftp.sra.ebi.ac.uk/vol1/fastq/ERR141/008/ERR1419198/ERR1419198_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR141/008/ERR1419198/ERR1419198_2.fastq.gz	52944272563;51943592889	9785dc0f340733a8cac913cde5e69297;f263029eadd2a047c1226d9f5031d5e3				ftp.sra.ebi.ac.uk/vol1/run/ERR141/ERR1419198/LP6005442-DNA_E07_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR141/ERR1419198/LP6005442-DNA_E07_2.fastq.gz	50392151556;49412896705	854c0ba7f7fc635e323d6d7bbadcb984;c0a4e64022d6fb9e91a9729ff9d37243	ftp.sra.ebi.ac.uk/vol1/err/ERR141/008/ERR1419198	81127478693	deeef27fcd48e9124bdcd4aae0debb3b
ERR1625857	ftp.sra.ebi.ac.uk/vol1/fastq/ERR162/007/ERR1625857/ERR1625857_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR162/007/ERR1625857/ERR1625857_2.fastq.gz	61798849121;62166808920	7a5f00a7fb621f189a655a7863b6c4dd;32bf8e73baee09b64817e1dbcf38f38e				ftp.sra.ebi.ac.uk/vol1/run/ERR162/ERR1625857/LP6005441-DNA_F04_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR162/ERR1625857/LP6005441-DNA_F04_2.fastq.gz	58682128417;59041813269	eeb843d4ab8a57d1b504f5fe90feaf65;b388cc8d5638533b2227772cc95f0b44	ftp.sra.ebi.ac.uk/vol1/err/ERR162/007/ERR1625857	96787302394	357334ce6a656c2f40ca8730835b1684
ERR1019038	ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/008/ERR1019038/ERR1019038_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/008/ERR1019038/ERR1019038_2.fastq.gz	96110532830;94898831154	f651674b4779fbec4f2409a34748079c;9d5c85cda3c360768ac382255e6220b3				ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR1019038/LP6005441-DNA_C06.bam	222104804068	c9651c4b68ec7b25844bf88058750916			
ERR1019040	ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/000/ERR1019040/ERR1019040_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/000/ERR1019040/ERR1019040_2.fastq.gz	41395970517;40379787041	bd692a99d9a7be49b5890edb04163702;a7a0939770abd45a9174fd9a430cb9d1				ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR1019040/LP6005441-DNA_A10.bam	94728910016	6c0e58b60a4f540048e7e9b87777078d			
ERR1019041	ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/001/ERR1019041/ERR1019041_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/001/ERR1019041/ERR1019041_2.fastq.gz	44768540335;44594457362	57d212dc044ba6116cd64934bbfc482d;1073c40834a200341b8240a1f55e486f				ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR1019041/LP6005441-DNA_A01.bam	100309305089	c6daeeabbe55b4ec35d3cf9248bd84cd			
ERR1019042	ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/002/ERR1019042/ERR1019042_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/002/ERR1019042/ERR1019042_2.fastq.gz	39459243939;39136724931	02b8eb04c6e04ee064590d4c7766689a;2ae1214167451f234d294ca5535e68da				ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR1019042/LP6005441-DNA_B01.bam	89960644357	27ede81ef914fa9bf9f18e3de1916e0e			
ERR1019049	ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/009/ERR1019049/ERR1019049_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/009/ERR1019049/ERR1019049_2.fastq.gz	41676275462;41612993471	bbad531d86295387af2493deb5392e8e;0a3e3c72a3b2173e649937d5f062f8c2				ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR1019049/LP6005441-DNA_A03.bam	95587766839	fb2990449ad2058ae2fa20bd1d94de53			
ERR1019051	ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/001/ERR1019051/ERR1019051_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/001/ERR1019051/ERR1019051_2.fastq.gz	38689618575;38704819752	561223b0f7ef12145d1a36bffdcaa440;c9cffb620437b0facb6220e498bb766a				ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR1019051/LP6005441-DNA_C03.bam	86730145954	fea64c427bf8369635612be7793ce242			
ERR1019055	ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/005/ERR1019055/ERR1019055_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/005/ERR1019055/ERR1019055_2.fastq.gz	75256445859;74873944380	213ffeb376b471cf286da206b1f174be;bbe053b05d6cfc232a3860afe8fd36b9				ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR1019055/LP6005441-DNA_D05.bam	173789730798	1485e74c3e36e720690b0587fc66bdcc			
ERR1019058	ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/008/ERR1019058/ERR1019058_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/008/ERR1019058/ERR1019058_2.fastq.gz	47480393076;46843640086	d03dd945b4161697d6e684860ebee2e6;351b8c075ccb8069e3575c9e6acb644e				ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR1019058/LP6005441-DNA_C07.bam	106281757430	fe3c948c2e2cdc1c80f72e48561e8bcf			
